Site Set,Field,Bytesize(Approximately. After Serialize),Count,Top1%
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_conv_target_data.conv_info.workspace_id,3653593,19593,535
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_disable_interactive_setting,1003,59,17
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_disable_interactive_setting.channel_id,236,59,4
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_disable_interactive_setting.id_source,118,59,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_disable_interactive_setting.last_modify_timestamp,354,59,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_disable_interactive_setting.status,118,59,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_ecpms,267431,17556,16
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_ecpms.ecpm_100,66861,17556,4
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_ecpms.site_id,100288,17556,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_feature,87923,17583,5
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_feature.interest_num,35169,17583,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_game_portrait,38218,1225,35
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_game_portrait.id,11690,1225,10
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_game_portrait.score,16580,1225,15
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_high_pcvr_ad_data,67153,17583,11
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_high_pcvr_ad_data.user_high_pcvr_ad_record,14399,1801,8
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_high_pcvr_ad_data.user_high_pcvr_ad_record.adid,10797,1801,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_ids,696788,19907,35
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_ids.type,39817,19907,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_ids.wuid,597248,19907,30
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_privacy_setting,52753,17583,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_privacy_setting_new,41244,1270,33
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_privacy_setting_new.id_source,2750,1270,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_privacy_setting_new.last_effective_timestamp,8250,1270,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_privacy_setting_new.last_modify_timestamp,8250,1270,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_privacy_setting_new.last_modify_timestamp_milli,9625,1270,7
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_privacy_setting_new.media_src,5494,1270,4
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_privacy_setting_new.privacy_status,2750,1270,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_query_action_privacy_setting,30,2,15
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_query_action_privacy_setting.last_modify_timestamp,12,2,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_query_action_privacy_setting.media_src,8,2,4
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_query_action_privacy_setting.privacy_status,4,2,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_store_intentions,629068,15878,132
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_store_intentions.score,295275,15878,61
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_store_intentions.tag_id,156625,15878,35
0,recommend_context.user_context.user_profile.user_resp.user_profile.user_values,35169,17583,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.vertical_tags,88424,17583,38
0,recommend_context.user_context.user_profile.user_resp.user_profile.vertical_tags.tags,35670,980,36
0,recommend_context.user_context.user_profile.user_resp.user_profile.vertical_tags.tags.tags,31606,980,32
0,recommend_context.user_context.user_profile.user_resp.user_profile.vertical_tags.tags.tags.id,10426,980,10
0,recommend_context.user_context.user_profile.user_resp.user_profile.vertical_tags.tags.tags.timestamp,15798,915,17
0,recommend_context.user_context.user_profile.user_resp.user_profile.vertical_tags.tags.type,2034,980,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.wechat_client_version,139081,19868,7
0,recommend_context.user_context.user_profile.user_resp.user_profile.wuid_ad_behavior,64232731,17583,17775
0,recommend_context.user_context.user_profile.user_resp.user_profile.wuid_ad_behavior.adver_behavior,20299882,17556,5626
0,recommend_context.user_context.user_profile.user_resp.user_profile.wuid_ad_behavior.adver_behavior.action_list,5465498,17556,1575
0,recommend_context.user_context.user_profile.user_resp.user_profile.wuid_ad_behavior.adver_behavior.uid,10521189,17556,2884
0,recommend_context.user_context.user_profile.user_resp.user_profile.wuid_ad_behavior.appid_behavior,43863970,17569,13071
0,recommend_context.user_context.user_profile.user_resp.user_profile.wuid_ad_behavior.appid_behavior.appid,32242453,17569,9534
0,recommend_context.user_context.user_profile.user_resp.user_profile.wuid_ad_behavior.appid_behavior.mini_game,3240661,17569,954
0,recommend_context.user_context.user_profile.user_resp.user_profile.wuid_ad_behavior.appid_behavior.timestamp,5139769,17569,1730
0,recommend_context.user_context.user_profile.user_resp.user_profile.wx_vangogh_lib_version,140529,17576,9
0,recommend_context.user_context.user_profile.user_token_info,105535,989,106
0,recommend_context.user_context.user_profile.user_token_info.targeting_id_list,102568,989,103
0,recommend_context.user_context.user_simplified_feature,33984127,19907,3482
0,recommend_context.user_context.user_simplified_feature.ranking_strategy_feature_str,33904499,19878,3478
0,recommend_context.user_context.user_simplified_feature.ranking_strategy_feature_str.compress_algorithm,119269,19878,6
0,recommend_context.user_context.user_simplified_feature.ranking_strategy_feature_str.data,33685848,19878,3467
0,recommend_context.user_context.user_simplified_feature.ranking_strategy_feature_str.decompressed_size,59628,19878,3
0,recommend_context.user_context.userid_info,11057420,19907,941
0,recommend_context.user_context.userid_info.idfa_md5sum,98496,5472,18
0,recommend_context.user_context.userid_info.mapped_id_locators,5639302,19907,472
0,recommend_context.user_context.userid_info.mapped_id_locators.id_locators,5598658,19907,470
0,recommend_context.user_context.userid_info.mapped_id_locators.id_locators.ekey,1325559,19907,73
0,recommend_context.user_context.userid_info.mapped_id_locators.id_locators.key,3783227,19902,377
0,recommend_context.user_context.userid_info.mapped_id_locators.id_locators.type,247396,19907,14
0,recommend_context.user_context.userid_info.muid,654537,19907,34
0,recommend_context.user_context.userid_info.muid_type,39814,19907,2
0,recommend_context.user_context.userid_info.oaid_original,656303,14291,66
0,recommend_context.user_context.userid_info.original_idfa,3572,94,38
0,recommend_context.user_context.userid_info.qaid_infos,2895711,19482,329
0,recommend_context.user_context.userid_info.qaid_infos.origin_version,149730,7485,20
0,recommend_context.user_context.userid_info.qaid_infos.qaid,2416900,19482,274
0,recommend_context.user_context.userid_info.qaid_infos.version,202760,19482,21
0,recommend_context.user_context.userid_info.qq_openid,374103,11003,34
0,recommend_context.user_context.userid_info.wuid,597215,19907,30
0,recommend_context.user_context.userid_info.wuid_from_idmapping,39814,19907,2
0,uncompressed_recommend_request,2079999812,19907,157615
0,uncompressed_recommend_request.compress_data,59721,19907,3
0,uncompressed_recommend_request.ranking_pos_info,2079698774,19907,157600
0,uncompressed_recommend_request.ranking_pos_info.ad_recall_info,159621547,19776,12887
0,uncompressed_recommend_request.ranking_pos_info.ad_recall_info.aid,40240476,19776,3081
0,uncompressed_recommend_request.ranking_pos_info.ad_recall_info.hit_recall_strategy,92469704,19700,7590
0,uncompressed_recommend_request.ranking_pos_info.ad_recall_info.hit_recall_strategy.method_id,12301582,19560,966
0,uncompressed_recommend_request.ranking_pos_info.ad_recall_info.hit_recall_strategy.recall_ltr_rank,9608743,12793,957
0,uncompressed_recommend_request.ranking_pos_info.ad_recall_info.hit_recall_strategy.score,26615662,18988,2290
0,uncompressed_recommend_request.ranking_pos_info.ad_recall_info.hit_recall_strategy.sub_strategy_id,12566366,19560,986
0,uncompressed_recommend_request.ranking_pos_info.ad_recall_info.hit_recall_strategy.unified_strategy_id,19001269,19560,1496
0,uncompressed_recommend_request.ranking_pos_info.ad_recall_info.ltr_rank,9615847,12803,957
0,uncompressed_recommend_request.ranking_pos_info.contract_engine_topn,59721,19907,3
0,uncompressed_recommend_request.ranking_pos_info.retrieval_info,1919679493,19877,145294
0,uncompressed_recommend_request.ranking_pos_info.retrieval_info.error_code,126,43,2
0,uncompressed_recommend_request.ranking_pos_info.retrieval_info.request_retrieval_proxy,223873,19877,15
0,uncompressed_recommend_request.ranking_pos_info.retrieval_info.retrieval_proc_count,289345,19877,20
0,uncompressed_recommend_request.ranking_pos_info.retrieval_info.retrieval_proc_count.cutlib_count,13450,6725,2
0,uncompressed_recommend_request.ranking_pos_info.retrieval_info.retrieval_proc_count.index_count,13450,6725,2
0,uncompressed_recommend_request.ranking_pos_info.retrieval_info.retrieval_response_binary_info,1917439207,19877,145173
0,uncompressed_recommend_request.ranking_pos_info.retrieval_info.retrieval_response_binary_info.buffer,1916900906,19805,145143
0,uncompressed_recommend_request.ranking_pos_info.retrieval_info.retrieval_response_binary_info.compress_method,275861,19805,18
0,uncompressed_recommend_request.ranking_pos_info.retrieval_info.retrieval_source,283423,19877,20
0,uncompressed_recommend_request.ranking_pos_info.retrieval_info.search_ip,787374,19877,52
0,uncompressed_recommend_request.ranking_pos_info.retrieval_info.success,262319,19877,17
0,uncompressed_recommend_request.ranking_pos_info.sub_type,199070,19907,10
0,uncompressed_recommend_request.ranking_pos_info.union_contract_media_pack_info_group,59721,19907,3
0,uncompressed_recommend_request.ranking_query_info,181596,19907,12
0,uncompressed_recommend_request.ranking_query_info.age,35142,17571,2
0,uncompressed_recommend_request.ranking_query_info.contract_bid_request_ext,11835,3945,3
0,uncompressed_recommend_request.ranking_query_info.contract_engine_info,59721,19907,3
0,uncompressed_recommend_request.ranking_query_info.gender,35084,17542,2
